assignment_id,box_id,rfid_tag,box_type,order_id,delivery_zone,assignment_date,turnaround_hours,dwell_hours,dispatch_lag_minutes,sla_status,return_condition,is_returned,days_since_assigned,turnaround_bucket,year_month
BA-20250611-036-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250611-036,ZONE-A,2025-06-11,-3.79,-5.22,3,ON_TIME,GOOD,True,286,0-12h,2025-06
BA-20250611-037-0001,BOX-00030,RFID-BOS-030,MEDIUM,ORD-20250611-037,ZONE-C,2025-06-11,42.83,38.7,7,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-038-0001,BOX-00032,RFID-BOS-032,MEDIUM,ORD-20250611-038,ZONE-C,2025-06-11,113.88,109.88,18,OVERDUE,DAMAGED,True,286,72h+,2025-06
BA-20250611-039-0001,BOX-00065,RFID-BOS-065,SMALL,ORD-20250611-039,ZONE-A,2025-06-11,,,29,OUTSTANDING,,False,286,OUTSTANDING,2025-06
BA-20250611-040-0001,BOX-00038,RFID-BOS-038,MEDIUM,ORD-20250611-040,ZONE-B,2025-06-11,26.04,22.58,13,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-042-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250611-042,ZONE-A,2025-06-11,28.63,24.6,38,LATE,NEEDS_CLEANING,True,286,24-48h,2025-06
BA-20250611-043-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250611-043,ZONE-B,2025-06-11,44.07,42.2,22,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-046-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250611-046,ZONE-A,2025-06-11,7.19,5.57,15,ON_TIME,DAMAGED,True,286,0-12h,2025-06
BA-20250611-047-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250611-047,ZONE-D,2025-06-11,15.99,11.33,36,ON_TIME,NEEDS_CLEANING,True,286,12-24h,2025-06
BA-20250611-049-0001,BOX-00043,RFID-BOS-043,MEDIUM,ORD-20250611-049,ZONE-A,2025-06-11,117.89,115.22,17,OVERDUE,GOOD,True,286,72h+,2025-06
BA-20250611-050-0001,BOX-00033,RFID-BOS-033,SMALL,ORD-20250611-050,ZONE-B,2025-06-11,-0.79,-2.73,21,ON_TIME,GOOD,True,286,0-12h,2025-06
BA-20250611-051-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250611-051,ZONE-A,2025-06-11,19.41,16.27,43,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-052-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250611-052,ZONE-C,2025-06-11,28.34,25.37,9,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-053-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250611-053,ZONE-D,2025-06-11,70.77,67.7,7,LATE,GOOD,True,286,48-72h,2025-06
BA-20250611-056-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250611-056,ZONE-C,2025-06-11,18.83,15.38,36,ON_TIME,DAMAGED,True,286,12-24h,2025-06
BA-20250611-057-0001,BOX-00061,RFID-BOS-061,SMALL,ORD-20250611-057,ZONE-C,2025-06-11,22.57,20.47,18,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-059-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250611-059,ZONE-D,2025-06-11,22.05,17.7,22,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-061-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250611-061,ZONE-A,2025-06-11,22.95,21.27,26,ON_TIME,NEEDS_CLEANING,True,286,12-24h,2025-06
BA-20250611-062-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250611-062,ZONE-A,2025-06-11,17.34,14.7,13,ON_TIME,NEEDS_CLEANING,True,286,12-24h,2025-06
BA-20250611-064-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250611-064,ZONE-B,2025-06-11,27.49,23.32,36,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-065-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250611-065,ZONE-B,2025-06-11,-0.3,-4.53,49,ON_TIME,GOOD,True,286,0-12h,2025-06
BA-20250611-066-0001,BOX-00033,RFID-BOS-033,SMALL,ORD-20250611-066,ZONE-B,2025-06-11,16.7,14.73,22,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-067-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250611-067,ZONE-B,2025-06-11,-7.05,-8.92,12,ON_TIME,GOOD,True,286,0-12h,2025-06
BA-20250611-068-0001,BOX-00052,RFID-BOS-052,MEDIUM,ORD-20250611-068,ZONE-B,2025-06-11,25.22,21.43,13,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-069-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250611-069,ZONE-C,2025-06-11,142.91,140.68,17,OVERDUE,GOOD,True,286,72h+,2025-06
BA-20250611-071-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250611-071,ZONE-C,2025-06-11,18.09,15.85,27,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-072-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250611-072,ZONE-B,2025-06-11,48.46,44.92,45,LATE,GOOD,True,286,48-72h,2025-06
BA-20250611-073-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250611-073,ZONE-A,2025-06-11,16.75,12.9,29,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-076-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250611-076,ZONE-A,2025-06-11,24.21,21.52,21,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-077-0001,BOX-00054,RFID-BOS-054,MEDIUM,ORD-20250611-077,ZONE-A,2025-06-11,22.5,20.82,10,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-080-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250611-080,ZONE-A,2025-06-11,18.25,15.32,30,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-081-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250611-081,ZONE-B,2025-06-11,22.12,19.28,15,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-082-0001,BOX-00056,RFID-BOS-056,MEDIUM,ORD-20250611-082,ZONE-B,2025-06-11,24.6,21.8,12,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-086-0001,BOX-00060,RFID-BOS-060,MEDIUM,ORD-20250611-086,ZONE-A,2025-06-11,,,9,OUTSTANDING,,False,286,OUTSTANDING,2025-06
BA-20250611-090-0001,BOX-00066,RFID-BOS-066,MEDIUM,ORD-20250611-090,ZONE-B,2025-06-11,15.04,13.2,14,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-091-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250611-091,ZONE-B,2025-06-11,22.51,18.1,37,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-092-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250611-092,ZONE-B,2025-06-11,43.44,41.45,31,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-093-0001,BOX-00069,RFID-BOS-069,MEDIUM,ORD-20250611-093,ZONE-C,2025-06-11,40.9,37.47,48,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-095-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250611-095,ZONE-A,2025-06-11,25.83,23.13,17,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-096-0001,BOX-00061,RFID-BOS-061,SMALL,ORD-20250611-096,ZONE-B,2025-06-11,49.89,47.97,40,LATE,GOOD,True,286,48-72h,2025-06
BA-20250611-098-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250611-098,ZONE-B,2025-06-11,14.2,12.27,29,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-099-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250611-099,ZONE-B,2025-06-11,23.62,19.98,6,ON_TIME,NEEDS_CLEANING,True,286,12-24h,2025-06
BA-20250611-101-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250611-101,ZONE-B,2025-06-11,26.79,23.87,25,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-102-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250611-102,ZONE-B,2025-06-11,0.3,-2.87,36,ON_TIME,GOOD,True,286,0-12h,2025-06
BA-20250611-103-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250611-103,ZONE-B,2025-06-11,17.71,13.63,35,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-104-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250611-104,ZONE-A,2025-06-11,27.24,25.68,21,LATE,NEEDS_CLEANING,True,286,24-48h,2025-06
BA-20250611-106-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250611-106,ZONE-A,2025-06-11,63.4,61.35,30,LATE,GOOD,True,286,48-72h,2025-06
BA-20250611-107-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250611-107,ZONE-B,2025-06-11,12.57,10.62,23,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-109-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250611-109,ZONE-A,2025-06-11,19.31,15.98,50,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-111-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250611-111,ZONE-B,2025-06-11,75.25,71.08,32,OVERDUE,GOOD,True,286,72h+,2025-06
BA-20250611-114-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250611-114,ZONE-B,2025-06-11,27.68,23.47,36,LATE,GOOD,True,286,24-48h,2025-06
BA-20250611-115-0001,BOX-00071,RFID-BOS-071,MEDIUM,ORD-20250611-115,ZONE-D,2025-06-11,54.26,49.97,5,LATE,GOOD,True,286,48-72h,2025-06
BA-20250611-116-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250611-116,ZONE-C,2025-06-11,19.24,17.18,10,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-117-0001,BOX-00072,RFID-BOS-072,MEDIUM,ORD-20250611-117,ZONE-B,2025-06-11,41.87,38.53,49,LATE,NEEDS_CLEANING,True,286,24-48h,2025-06
BA-20250611-120-0001,BOX-00073,RFID-BOS-073,MEDIUM,ORD-20250611-120,ZONE-D,2025-06-11,2.57,-1.25,21,ON_TIME,GOOD,True,286,0-12h,2025-06
BA-20250611-121-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250611-121,ZONE-D,2025-06-11,23.33,20.02,36,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-122-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250611-122,ZONE-B,2025-06-11,14.96,10.92,14,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250611-123-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250611-123,ZONE-A,2025-06-11,22.13,18.55,8,ON_TIME,GOOD,True,286,12-24h,2025-06
BA-20250612-002-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250612-002,ZONE-B,2025-06-12,1.91,-1.63,3,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-003-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250612-003,ZONE-B,2025-06-12,19.95,16.82,26,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-004-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250612-004,ZONE-B,2025-06-12,62.86,60.2,4,LATE,GOOD,True,285,48-72h,2025-06
BA-20250612-005-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250612-005,ZONE-A,2025-06-12,73.54,71.67,31,OVERDUE,GOOD,True,285,72h+,2025-06
BA-20250612-008-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250612-008,ZONE-B,2025-06-12,16.75,14.97,27,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-010-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250612-010,ZONE-C,2025-06-12,20.22,17.78,42,ON_TIME,NEEDS_CLEANING,True,285,12-24h,2025-06
BA-20250612-011-0001,BOX-00025,RFID-BOS-025,MEDIUM,ORD-20250612-011,ZONE-C,2025-06-12,-1.44,-3.55,25,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-012-0001,BOX-00027,RFID-BOS-027,MEDIUM,ORD-20250612-012,ZONE-C,2025-06-12,75.32,72.13,35,OVERDUE,GOOD,True,285,72h+,2025-06
BA-20250612-014-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250612-014,ZONE-B,2025-06-12,19.72,15.52,47,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-016-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250612-016,ZONE-C,2025-06-12,111.09,108.15,33,OVERDUE,GOOD,True,285,72h+,2025-06
BA-20250612-018-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250612-018,ZONE-B,2025-06-12,18.84,16.7,34,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-019-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250612-019,ZONE-B,2025-06-12,20.65,18.92,18,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-020-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250612-020,ZONE-B,2025-06-12,28.96,25.87,31,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-021-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250612-021,ZONE-B,2025-06-12,20.65,16.7,19,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-022-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250612-022,ZONE-C,2025-06-12,20.65,16.65,21,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-023-0001,BOX-00032,RFID-BOS-032,MEDIUM,ORD-20250612-023,ZONE-B,2025-06-12,-6.97,-10.12,33,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-024-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250612-024,ZONE-A,2025-06-12,16.68,13.68,31,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-025-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250612-025,ZONE-C,2025-06-12,2.37,-0.75,30,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-027-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250612-027,ZONE-A,2025-06-12,26.12,23.12,35,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-028-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250612-028,ZONE-D,2025-06-12,27.72,24.17,8,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-029-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250612-029,ZONE-B,2025-06-12,21.6,19.47,41,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-030-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250612-030,ZONE-B,2025-06-12,25.45,23.52,27,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-032-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250612-032,ZONE-B,2025-06-12,24.74,22.6,32,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-033-0001,BOX-00061,RFID-BOS-061,SMALL,ORD-20250612-033,ZONE-B,2025-06-12,18.12,14.13,23,ON_TIME,NEEDS_CLEANING,True,285,12-24h,2025-06
BA-20250612-035-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250612-035,ZONE-B,2025-06-12,1.72,-2.3,20,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-036-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250612-036,ZONE-C,2025-06-12,19.87,15.33,40,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-038-0001,BOX-00040,RFID-BOS-040,MEDIUM,ORD-20250612-038,ZONE-C,2025-06-12,26.06,22.83,25,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-040-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250612-040,ZONE-D,2025-06-12,20.3,15.8,30,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-043-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250612-043,ZONE-D,2025-06-12,40.48,38.18,18,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-044-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250612-044,ZONE-A,2025-06-12,-11.07,-13.08,38,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-045-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250612-045,ZONE-D,2025-06-12,26.91,22.3,42,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-049-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250612-049,ZONE-B,2025-06-12,18.37,15.42,24,ON_TIME,NEEDS_CLEANING,True,285,12-24h,2025-06
BA-20250612-050-0001,BOX-00052,RFID-BOS-052,MEDIUM,ORD-20250612-050,ZONE-A,2025-06-12,63.41,61.47,36,LATE,GOOD,True,285,48-72h,2025-06
BA-20250612-051-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250612-051,ZONE-B,2025-06-12,17.93,14.12,13,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-052-0001,BOX-00054,RFID-BOS-054,MEDIUM,ORD-20250612-052,ZONE-D,2025-06-12,19.12,16.93,33,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-053-0001,BOX-00061,RFID-BOS-061,SMALL,ORD-20250612-053,ZONE-D,2025-06-12,21.03,17.68,20,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-056-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250612-056,ZONE-C,2025-06-12,19.58,15.6,12,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-058-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250612-058,ZONE-A,2025-06-12,22.22,18.38,25,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-059-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250612-059,ZONE-B,2025-06-12,24.16,20.4,20,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-061-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250612-061,ZONE-B,2025-06-12,,,30,OUTSTANDING,,False,285,OUTSTANDING,2025-06
BA-20250612-062-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250612-062,ZONE-B,2025-06-12,2.02,-0.88,20,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-063-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250612-063,ZONE-B,2025-06-12,13.32,11.58,15,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-067-0001,BOX-00066,RFID-BOS-066,MEDIUM,ORD-20250612-067,ZONE-B,2025-06-12,74.55,70.82,9,OVERDUE,GOOD,True,285,72h+,2025-06
BA-20250612-068-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250612-068,ZONE-B,2025-06-12,26.91,23.03,27,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-070-0001,BOX-00071,RFID-BOS-071,MEDIUM,ORD-20250612-070,ZONE-C,2025-06-12,19.94,16.37,47,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-072-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250612-072,ZONE-A,2025-06-12,20.02,18.27,17,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-076-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250612-076,ZONE-C,2025-06-12,,,26,OUTSTANDING,,False,285,OUTSTANDING,2025-06
BA-20250612-077-0001,BOX-00072,RFID-BOS-072,MEDIUM,ORD-20250612-077,ZONE-B,2025-06-12,24.12,21.82,29,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-079-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250612-079,ZONE-A,2025-06-12,23.91,21.93,33,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-080-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250612-080,ZONE-C,2025-06-12,29.42,24.97,34,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-082-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250612-082,ZONE-C,2025-06-12,27.2,22.83,45,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-083-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250612-083,ZONE-A,2025-06-12,46.04,44.07,27,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-085-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250612-085,ZONE-A,2025-06-12,22.63,19.62,31,ON_TIME,NEEDS_CLEANING,True,285,12-24h,2025-06
BA-20250612-087-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250612-087,ZONE-A,2025-06-12,15.91,14.08,27,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-089-0001,BOX-00061,RFID-BOS-061,SMALL,ORD-20250612-089,ZONE-C,2025-06-12,18.57,15.3,33,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-090-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250612-090,ZONE-D,2025-06-12,51.36,48.5,45,LATE,NEEDS_CLEANING,True,285,48-72h,2025-06
BA-20250612-091-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250612-091,ZONE-B,2025-06-12,16.31,12.05,47,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-092-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250612-092,ZONE-A,2025-06-12,28.0,26.07,32,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-093-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250612-093,ZONE-B,2025-06-12,25.18,21.17,29,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-094-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250612-094,ZONE-A,2025-06-12,-0.19,-3.02,18,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-095-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250612-095,ZONE-B,2025-06-12,3.88,0.58,44,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-097-0001,BOX-00076,RFID-BOS-076,MEDIUM,ORD-20250612-097,ZONE-C,2025-06-12,67.21,63.68,43,LATE,GOOD,True,285,48-72h,2025-06
BA-20250612-098-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250612-098,ZONE-B,2025-06-12,-5.98,-8.1,34,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-101-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250612-101,ZONE-C,2025-06-12,22.22,17.6,36,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-103-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250612-103,ZONE-B,2025-06-12,-1.69,-3.85,27,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-104-0001,BOX-00061,RFID-BOS-061,SMALL,ORD-20250612-104,ZONE-A,2025-06-12,,,34,OUTSTANDING,,False,285,OUTSTANDING,2025-06
BA-20250612-108-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250612-108,ZONE-B,2025-06-12,15.42,12.3,22,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-109-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250612-109,ZONE-D,2025-06-12,18.21,14.02,37,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-110-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250612-110,ZONE-A,2025-06-12,30.64,26.53,40,LATE,DAMAGED,True,285,24-48h,2025-06
BA-20250612-111-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250612-111,ZONE-C,2025-06-12,144.29,140.65,47,OVERDUE,GOOD,True,285,72h+,2025-06
BA-20250612-112-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250612-112,ZONE-B,2025-06-12,22.62,20.88,19,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-113-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250612-113,ZONE-B,2025-06-12,23.24,19.02,28,ON_TIME,NEEDS_CLEANING,True,285,12-24h,2025-06
BA-20250612-114-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250612-114,ZONE-A,2025-06-12,72.81,71.05,23,OVERDUE,GOOD,True,285,72h+,2025-06
BA-20250612-115-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250612-115,ZONE-C,2025-06-12,31.58,27.73,15,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-116-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250612-116,ZONE-A,2025-06-12,19.36,17.32,38,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250612-117-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250612-117,ZONE-C,2025-06-12,48.8,44.27,43,LATE,GOOD,True,285,48-72h,2025-06
BA-20250612-118-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250612-118,ZONE-B,2025-06-12,-2.19,-3.98,22,ON_TIME,NEEDS_CLEANING,True,285,0-12h,2025-06
BA-20250612-119-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250612-119,ZONE-D,2025-06-12,-0.23,-2.45,10,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-120-0001,BOX-00079,RFID-BOS-079,MEDIUM,ORD-20250612-120,ZONE-C,2025-06-12,45.71,41.72,22,LATE,GOOD,True,285,24-48h,2025-06
BA-20250612-122-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250612-122,ZONE-A,2025-06-12,0.44,-1.17,20,ON_TIME,GOOD,True,285,0-12h,2025-06
BA-20250612-123-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250612-123,ZONE-A,2025-06-12,21.28,17.43,27,ON_TIME,GOOD,True,285,12-24h,2025-06
BA-20250613-001-0001,BOX-00007,RFID-BOS-007,MEDIUM,ORD-20250613-001,ZONE-A,2025-06-13,26.45,23.03,2,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-003-0001,BOX-00025,RFID-BOS-025,MEDIUM,ORD-20250613-003,ZONE-C,2025-06-13,70.91,67.55,31,LATE,NEEDS_CLEANING,True,284,48-72h,2025-06
BA-20250613-005-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250613-005,ZONE-C,2025-06-13,17.44,13.42,19,ON_TIME,DAMAGED,True,284,12-24h,2025-06
BA-20250613-006-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250613-006,ZONE-A,2025-06-13,22.82,19.98,25,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-008-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250613-008,ZONE-D,2025-06-13,19.36,14.98,27,ON_TIME,NEEDS_CLEANING,True,284,12-24h,2025-06
BA-20250613-010-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250613-010,ZONE-A,2025-06-13,26.2,23.52,18,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-011-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250613-011,ZONE-D,2025-06-13,13.49,9.22,22,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-013-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250613-013,ZONE-A,2025-06-13,23.18,21.18,40,ON_TIME,GOOD,True,284,12-24h,2025-06
