assignment_id,order_id,box_id,rfid_tag,box_type,box_capacity,sequence_number,subsequence,lifecycle_phase,sla_status,assigned_at,dispatched_at,delivered_at,picked_up_at,returned_at,return_condition,turnaround_hours,dispatch_lag_minutes,dwell_hours,days_since_assigned,is_returned,assignment_date
BA-20250612-090-0001,ORD-20250612-090,BOX-00063,RFID-BOS-063,SMALL,2,90,0001,COMPLETED,LATE,2025-06-12 10:37:30,2025-06-12 11:22:25,2025-06-12 12:29:30,2025-06-14 12:59:03,2025-06-14 13:59:03,NEEDS_CLEANING,51.36,45,48.5,285,True,2025-06-12
BA-20250612-091-0001,ORD-20250612-091,BOX-00070,RFID-BOS-070,SMALL,2,91,0001,COMPLETED,ON_TIME,2025-06-12 18:23:51,2025-06-12 19:10:32,2025-06-12 19:39:51,2025-06-13 07:42:29,2025-06-13 10:42:29,GOOD,16.31,47,12.05,285,True,2025-06-12
BA-20250612-092-0001,ORD-20250612-092,BOX-00006,RFID-BOS-006,SMALL,2,92,0001,COMPLETED,LATE,2025-06-12 08:29:16,2025-06-12 09:01:13,2025-06-12 09:24:16,2025-06-13 11:28:59,2025-06-13 12:28:59,GOOD,28.0,32,26.07,285,True,2025-06-12
BA-20250612-093-0001,ORD-20250612-093,BOX-00010,RFID-BOS-010,SMALL,2,93,0001,COMPLETED,LATE,2025-06-12 12:05:39,2025-06-12 12:34:35,2025-06-12 13:06:39,2025-06-13 10:16:36,2025-06-13 13:16:36,GOOD,25.18,29,21.17,285,True,2025-06-12
BA-20250612-094-0001,ORD-20250612-094,BOX-00022,RFID-BOS-022,SMALL,2,94,0001,COMPLETED,ON_TIME,2025-06-12 12:32:03,2025-06-12 12:50:29,2025-06-12 13:21:03,2025-06-12 10:20:23,2025-06-12 12:20:23,GOOD,-0.19,18,-3.02,285,True,2025-06-12
BA-20250612-095-0001,ORD-20250612-095,BOX-00029,RFID-BOS-029,SMALL,2,95,0001,COMPLETED,ON_TIME,2025-06-12 09:57:17,2025-06-12 10:41:22,2025-06-12 11:14:17,2025-06-12 11:49:55,2025-06-12 13:49:55,GOOD,3.88,44,0.58,285,True,2025-06-12
BA-20250612-096-0001,ORD-20250612-096,BOX-00035,RFID-BOS-035,SMALL,2,96,0001,COMPLETED,LATE,2025-06-12 18:02:57,2025-06-12 18:36:55,2025-06-12 19:20:57,2025-06-15 07:16:37,2025-06-15 10:16:37,GOOD,64.23,34,59.93,285,True,2025-06-12
BA-20250612-097-0001,ORD-20250612-097,BOX-00076,RFID-BOS-076,MEDIUM,4,97,0001,COMPLETED,LATE,2025-06-12 17:59:46,2025-06-12 18:42:54,2025-06-12 19:31:46,2025-06-15 11:12:37,2025-06-15 13:12:37,GOOD,67.21,43,63.68,285,True,2025-06-12
BA-20250612-098-0001,ORD-20250612-098,BOX-00037,RFID-BOS-037,SMALL,2,98,0001,COMPLETED,ON_TIME,2025-06-12 13:02:40,2025-06-12 13:36:09,2025-06-12 14:09:40,2025-06-12 06:03:59,2025-06-12 07:03:59,GOOD,-5.98,34,-8.1,285,True,2025-06-12
BA-20250612-099-0001,ORD-20250612-099,BOX-00039,RFID-BOS-039,SMALL,2,99,0001,COMPLETED,LATE,2025-06-12 11:33:56,2025-06-12 11:59:24,2025-06-12 12:19:56,2025-06-13 10:28:27,2025-06-13 12:28:27,GOOD,24.91,26,22.15,285,True,2025-06-12
BA-20250612-100-0001,ORD-20250612-100,BOX-00045,RFID-BOS-045,SMALL,2,100,0001,COMPLETED,LATE,2025-06-12 20:48:29,2025-06-12 21:02:17,2025-06-12 21:15:29,2025-06-14 09:09:47,2025-06-14 10:09:47,GOOD,37.35,14,35.9,285,True,2025-06-12
BA-20250612-101-0001,ORD-20250612-101,BOX-00055,RFID-BOS-055,SMALL,2,101,0001,COMPLETED,ON_TIME,2025-06-12 13:12:32,2025-06-12 13:48:27,2025-06-12 14:49:32,2025-06-13 08:25:44,2025-06-13 11:25:44,GOOD,22.22,36,17.6,285,True,2025-06-12
BA-20250612-102-0001,ORD-20250612-102,BOX-00077,RFID-BOS-077,MEDIUM,4,102,0001,COMPLETED,LATE,2025-06-12 12:00:43,2025-06-12 12:46:32,2025-06-12 13:11:43,2025-06-13 12:25:20,2025-06-13 14:25:20,GOOD,26.41,46,23.23,285,True,2025-06-12
BA-20250612-103-0001,ORD-20250612-103,BOX-00058,RFID-BOS-058,SMALL,2,103,0001,COMPLETED,ON_TIME,2025-06-12 13:03:00,2025-06-12 13:30:06,2025-06-12 14:12:00,2025-06-12 10:21:28,2025-06-12 11:21:28,GOOD,-1.69,27,-3.85,285,True,2025-06-12
BA-20250612-104-0001,ORD-20250612-104,BOX-00061,RFID-BOS-061,SMALL,2,104,0001,IN_TRANSIT,OUTSTANDING,2025-06-12 11:30:07,2025-06-12 12:04:51,,,,,,34,,285,False,2025-06-12
BA-20250612-105-0001,ORD-20250612-105,BOX-00078,RFID-BOS-078,MEDIUM,4,105,0001,COMPLETED,LATE,2025-06-12 15:10:17,2025-06-12 15:24:00,2025-06-12 15:52:17,2025-06-15 08:41:11,2025-06-15 11:41:11,NEEDS_CLEANING,68.52,14,64.82,285,True,2025-06-12
BA-20250612-106-0001,ORD-20250612-106,BOX-00063,RFID-BOS-063,SMALL,2,106,0001,COMPLETED,ON_TIME,2025-06-12 14:12:37,2025-06-12 14:42:27,2025-06-12 15:12:37,2025-06-13 06:30:56,2025-06-13 08:30:56,GOOD,18.31,30,15.3,285,True,2025-06-12
BA-20250612-107-0001,ORD-20250612-107,BOX-00070,RFID-BOS-070,SMALL,2,107,0001,COMPLETED,ON_TIME,2025-06-12 20:38:48,2025-06-12 21:08:57,2025-06-12 21:54:48,2025-06-13 09:44:51,2025-06-13 11:44:51,GOOD,15.1,30,11.83,285,True,2025-06-12
BA-20250612-108-0001,ORD-20250612-108,BOX-00006,RFID-BOS-006,SMALL,2,108,0001,COMPLETED,ON_TIME,2025-06-12 18:31:39,2025-06-12 18:53:26,2025-06-12 19:38:39,2025-06-13 07:56:42,2025-06-13 09:56:42,GOOD,15.42,22,12.3,285,True,2025-06-12
BA-20250612-109-0001,ORD-20250612-109,BOX-00010,RFID-BOS-010,SMALL,2,109,0001,COMPLETED,ON_TIME,2025-06-12 18:25:00,2025-06-12 19:02:05,2025-06-12 19:36:00,2025-06-13 09:37:38,2025-06-13 12:37:38,GOOD,18.21,37,14.02,285,True,2025-06-12
BA-20250612-110-0001,ORD-20250612-110,BOX-00022,RFID-BOS-022,SMALL,2,110,0001,COMPLETED,LATE,2025-06-12 07:06:47,2025-06-12 07:46:30,2025-06-12 08:13:47,2025-06-13 10:45:14,2025-06-13 13:45:14,DAMAGED,30.64,40,26.53,285,True,2025-06-12
BA-20250612-111-0001,ORD-20250612-111,BOX-00029,RFID-BOS-029,SMALL,2,111,0001,COMPLETED,OVERDUE,2025-06-12 16:40:01,2025-06-12 17:27:57,2025-06-12 18:18:01,2025-06-18 14:57:27,2025-06-18 16:57:27,GOOD,144.29,47,140.65,285,True,2025-06-12
BA-20250612-112-0001,ORD-20250612-112,BOX-00035,RFID-BOS-035,SMALL,2,112,0001,COMPLETED,ON_TIME,2025-06-12 13:20:17,2025-06-12 13:39:04,2025-06-12 14:04:17,2025-06-13 10:57:44,2025-06-13 11:57:44,GOOD,22.62,19,20.88,285,True,2025-06-12
BA-20250612-113-0001,ORD-20250612-113,BOX-00037,RFID-BOS-037,SMALL,2,113,0001,COMPLETED,ON_TIME,2025-06-12 13:08:22,2025-06-12 13:36:59,2025-06-12 14:21:22,2025-06-13 09:22:31,2025-06-13 12:22:31,NEEDS_CLEANING,23.24,28,19.02,285,True,2025-06-12
BA-20250612-114-0001,ORD-20250612-114,BOX-00039,RFID-BOS-039,SMALL,2,114,0001,COMPLETED,OVERDUE,2025-06-12 11:24:25,2025-06-12 11:47:43,2025-06-12 12:09:25,2025-06-15 11:12:50,2025-06-15 12:12:50,GOOD,72.81,23,71.05,285,True,2025-06-12
BA-20250612-115-0001,ORD-20250612-115,BOX-00045,RFID-BOS-045,SMALL,2,115,0001,COMPLETED,LATE,2025-06-12 08:41:42,2025-06-12 08:56:21,2025-06-12 09:32:42,2025-06-13 13:16:20,2025-06-13 16:16:20,GOOD,31.58,15,27.73,285,True,2025-06-12
BA-20250612-116-0001,ORD-20250612-116,BOX-00055,RFID-BOS-055,SMALL,2,116,0001,COMPLETED,ON_TIME,2025-06-12 17:13:17,2025-06-12 17:51:24,2025-06-12 18:15:17,2025-06-13 11:34:59,2025-06-13 12:34:59,GOOD,19.36,38,17.32,285,True,2025-06-12
BA-20250612-117-0001,ORD-20250612-117,BOX-00058,RFID-BOS-058,SMALL,2,117,0001,COMPLETED,LATE,2025-06-12 09:46:15,2025-06-12 10:29:44,2025-06-12 11:18:15,2025-06-14 07:34:13,2025-06-14 10:34:13,GOOD,48.8,43,44.27,285,True,2025-06-12
BA-20250612-118-0001,ORD-20250612-118,BOX-00063,RFID-BOS-063,SMALL,2,118,0001,COMPLETED,ON_TIME,2025-06-12 14:29:55,2025-06-12 14:51:48,2025-06-12 15:17:55,2025-06-12 11:18:23,2025-06-12 12:18:23,NEEDS_CLEANING,-2.19,22,-3.98,285,True,2025-06-12
BA-20250612-119-0001,ORD-20250612-119,BOX-00070,RFID-BOS-070,SMALL,2,119,0001,COMPLETED,ON_TIME,2025-06-12 11:26:53,2025-06-12 11:36:02,2025-06-12 12:40:53,2025-06-12 10:13:11,2025-06-12 11:13:11,GOOD,-0.23,10,-2.45,285,True,2025-06-12
BA-20250612-120-0001,ORD-20250612-120,BOX-00079,RFID-BOS-079,MEDIUM,4,120,0001,COMPLETED,LATE,2025-06-12 18:00:30,2025-06-12 18:22:01,2025-06-12 18:59:30,2025-06-14 12:42:55,2025-06-14 15:42:55,GOOD,45.71,22,41.72,285,True,2025-06-12
BA-20250612-121-0001,ORD-20250612-121,BOX-00006,RFID-BOS-006,SMALL,2,121,0001,COMPLETED,ON_TIME,2025-06-12 18:11:39,2025-06-12 18:42:38,2025-06-12 19:06:39,2025-06-13 11:18:09,2025-06-13 14:18:09,GOOD,20.11,31,16.2,285,True,2025-06-12
BA-20250612-122-0001,ORD-20250612-122,BOX-00010,RFID-BOS-010,SMALL,2,122,0001,COMPLETED,ON_TIME,2025-06-12 10:32:42,2025-06-12 10:52:53,2025-06-12 11:09:42,2025-06-12 09:59:18,2025-06-12 10:59:18,GOOD,0.44,20,-1.17,285,True,2025-06-12
BA-20250612-123-0001,ORD-20250612-123,BOX-00022,RFID-BOS-022,SMALL,2,123,0001,COMPLETED,ON_TIME,2025-06-12 17:20:48,2025-06-12 17:47:08,2025-06-12 18:11:48,2025-06-13 11:37:49,2025-06-13 14:37:49,GOOD,21.28,27,17.43,285,True,2025-06-12
BA-20250613-001-0001,ORD-20250613-001,BOX-00007,RFID-BOS-007,MEDIUM,4,1,0001,COMPLETED,LATE,2025-06-13 11:38:41,2025-06-13 11:40:21,2025-06-13 12:03:41,2025-06-14 11:05:54,2025-06-14 14:05:54,GOOD,26.45,2,23.03,284,True,2025-06-13
BA-20250613-002-0001,ORD-20250613-002,BOX-00006,RFID-BOS-006,SMALL,2,2,0001,COMPLETED,ON_TIME,2025-06-13 14:57:26,2025-06-13 15:43:07,2025-06-13 16:18:26,2025-06-14 09:18:49,2025-06-14 12:18:49,GOOD,21.36,46,17.0,284,True,2025-06-13
BA-20250613-003-0001,ORD-20250613-003,BOX-00025,RFID-BOS-025,MEDIUM,4,3,0001,COMPLETED,LATE,2025-06-13 14:24:25,2025-06-13 14:55:13,2025-06-13 15:45:25,2025-06-16 11:18:49,2025-06-16 13:18:49,NEEDS_CLEANING,70.91,31,67.55,284,True,2025-06-13
BA-20250613-004-0001,ORD-20250613-004,BOX-00010,RFID-BOS-010,SMALL,2,4,0001,COMPLETED,LATE,2025-06-13 07:19:06,2025-06-13 07:37:31,2025-06-13 08:09:06,2025-06-14 12:03:25,2025-06-14 14:03:25,GOOD,30.74,18,27.9,284,True,2025-06-13
BA-20250613-005-0001,ORD-20250613-005,BOX-00022,RFID-BOS-022,SMALL,2,5,0001,COMPLETED,ON_TIME,2025-06-13 18:15:11,2025-06-13 18:34:00,2025-06-13 19:16:11,2025-06-14 08:41:18,2025-06-14 11:41:18,DAMAGED,17.44,19,13.42,284,True,2025-06-13
BA-20250613-006-0001,ORD-20250613-006,BOX-00029,RFID-BOS-029,SMALL,2,6,0001,COMPLETED,ON_TIME,2025-06-13 13:59:21,2025-06-13 14:24:17,2025-06-13 14:49:21,2025-06-14 10:48:15,2025-06-14 12:48:15,GOOD,22.82,25,19.98,284,True,2025-06-13
BA-20250613-007-0001,ORD-20250613-007,BOX-00035,RFID-BOS-035,SMALL,2,7,0001,COMPLETED,ON_TIME,2025-06-13 19:46:34,2025-06-13 20:01:42,2025-06-13 20:35:34,2025-06-13 14:45:41,2025-06-13 15:45:41,GOOD,-4.01,15,-5.83,284,True,2025-06-13
BA-20250613-008-0001,ORD-20250613-008,BOX-00037,RFID-BOS-037,SMALL,2,8,0001,COMPLETED,ON_TIME,2025-06-13 19:48:25,2025-06-13 20:15:50,2025-06-13 21:10:25,2025-06-14 12:09:50,2025-06-14 15:09:50,NEEDS_CLEANING,19.36,27,14.98,284,True,2025-06-13
BA-20250613-009-0001,ORD-20250613-009,BOX-00039,RFID-BOS-039,SMALL,2,9,0001,COMPLETED,OVERDUE,2025-06-13 21:17:13,2025-06-13 21:46:12,2025-06-13 22:09:13,2025-06-19 09:45:09,2025-06-19 12:45:09,GOOD,135.47,29,131.6,284,True,2025-06-13
BA-20250613-010-0001,ORD-20250613-010,BOX-00045,RFID-BOS-045,SMALL,2,10,0001,COMPLETED,LATE,2025-06-13 08:51:53,2025-06-13 09:09:28,2025-06-13 09:33:53,2025-06-14 09:04:11,2025-06-14 11:04:11,GOOD,26.2,18,23.52,284,True,2025-06-13
BA-20250613-011-0001,ORD-20250613-011,BOX-00055,RFID-BOS-055,SMALL,2,11,0001,COMPLETED,ON_TIME,2025-06-13 21:18:28,2025-06-13 21:40:56,2025-06-13 22:35:28,2025-06-14 07:48:02,2025-06-14 10:48:02,GOOD,13.49,22,9.22,284,True,2025-06-13
BA-20250613-012-0001,ORD-20250613-012,BOX-00027,RFID-BOS-027,MEDIUM,4,12,0001,COMPLETED,ON_TIME,2025-06-13 20:34:43,2025-06-13 21:05:48,2025-06-13 21:46:43,2025-06-14 10:47:51,2025-06-14 11:47:51,GOOD,15.22,31,13.02,284,True,2025-06-13
BA-20250613-013-0001,ORD-20250613-013,BOX-00058,RFID-BOS-058,SMALL,2,13,0001,COMPLETED,ON_TIME,2025-06-13 12:14:40,2025-06-13 12:54:54,2025-06-13 13:14:40,2025-06-14 10:25:28,2025-06-14 11:25:28,GOOD,23.18,40,21.18,284,True,2025-06-13
BA-20250613-014-0001,ORD-20250613-014,BOX-00063,RFID-BOS-063,SMALL,2,14,0001,COMPLETED,OVERDUE,2025-06-13 12:01:38,2025-06-13 12:29:01,2025-06-13 13:20:38,2025-06-20 11:00:03,2025-06-20 12:00:03,GOOD,167.97,28,165.67,284,True,2025-06-13
BA-20250613-015-0001,ORD-20250613-015,BOX-00070,RFID-BOS-070,SMALL,2,15,0001,COMPLETED,ON_TIME,2025-06-13 19:13:34,2025-06-13 19:26:44,2025-06-13 20:04:34,2025-06-14 13:47:38,2025-06-14 14:47:38,GOOD,19.57,13,17.72,284,True,2025-06-13
BA-20250613-016-0001,ORD-20250613-016,BOX-00006,RFID-BOS-006,SMALL,2,16,0001,COMPLETED,ON_TIME,2025-06-13 11:05:23,2025-06-13 11:43:04,2025-06-13 12:28:23,2025-06-14 07:42:01,2025-06-14 09:42:01,DAMAGED,22.61,38,19.23,284,True,2025-06-13
BA-20250613-017-0001,ORD-20250613-017,BOX-00010,RFID-BOS-010,SMALL,2,17,0001,COMPLETED,ON_TIME,2025-06-13 14:18:12,2025-06-13 14:53:04,2025-06-13 15:48:12,2025-06-14 09:10:26,2025-06-14 12:10:26,GOOD,21.87,35,17.37,284,True,2025-06-13
BA-20250613-018-0001,ORD-20250613-018,BOX-00022,RFID-BOS-022,SMALL,2,18,0001,COMPLETED,ON_TIME,2025-06-13 06:28:35,2025-06-13 07:01:44,2025-06-13 07:50:35,2025-06-13 08:34:30,2025-06-13 10:34:30,GOOD,4.1,33,0.73,284,True,2025-06-13
BA-20250613-019-0001,ORD-20250613-019,BOX-00029,RFID-BOS-029,SMALL,2,19,0001,COMPLETED,LATE,2025-06-13 08:24:41,2025-06-13 08:56:43,2025-06-13 09:18:41,2025-06-14 12:51:16,2025-06-14 13:51:16,GOOD,29.44,32,27.55,284,True,2025-06-13
BA-20250613-020-0001,ORD-20250613-020,BOX-00035,RFID-BOS-035,SMALL,2,20,0001,COMPLETED,ON_TIME,2025-06-13 12:16:14,2025-06-13 12:38:49,2025-06-13 13:30:14,2025-06-14 07:26:14,2025-06-14 10:26:14,DAMAGED,22.17,22,17.93,284,True,2025-06-13
BA-20250613-021-0001,ORD-20250613-021,BOX-00030,RFID-BOS-030,MEDIUM,4,21,0001,COMPLETED,ON_TIME,2025-06-13 11:47:18,2025-06-13 12:18:49,2025-06-13 12:58:18,2025-06-14 10:20:03,2025-06-14 11:20:03,DAMAGED,23.55,31,21.37,284,True,2025-06-13
BA-20250613-022-0001,ORD-20250613-022,BOX-00037,RFID-BOS-037,SMALL,2,22,0001,COMPLETED,ON_TIME,2025-06-13 13:26:41,2025-06-13 13:42:15,2025-06-13 14:28:41,2025-06-14 07:37:31,2025-06-14 09:37:31,GOOD,20.18,16,17.15,284,True,2025-06-13
BA-20250613-023-0001,ORD-20250613-023,BOX-00039,RFID-BOS-039,SMALL,2,23,0001,COMPLETED,ON_TIME,2025-06-13 17:45:27,2025-06-13 18:01:34,2025-06-13 18:30:27,2025-06-14 11:33:28,2025-06-14 14:33:28,GOOD,20.8,16,17.05,284,True,2025-06-13
BA-20250613-024-0001,ORD-20250613-024,BOX-00045,RFID-BOS-045,SMALL,2,24,0001,COMPLETED,ON_TIME,2025-06-13 20:45:50,2025-06-13 21:16:45,2025-06-13 21:42:50,2025-06-14 11:36:20,2025-06-14 13:36:20,GOOD,16.84,31,13.9,284,True,2025-06-13
BA-20250613-025-0001,ORD-20250613-025,BOX-00055,RFID-BOS-055,SMALL,2,25,0001,COMPLETED,ON_TIME,2025-06-13 16:32:59,2025-06-13 17:00:59,2025-06-13 17:40:59,2025-06-14 09:31:37,2025-06-14 10:31:37,GOOD,17.98,28,15.85,284,True,2025-06-13
BA-20250613-026-0001,ORD-20250613-026,BOX-00058,RFID-BOS-058,SMALL,2,26,0001,COMPLETED,LATE,2025-06-13 10:34:18,2025-06-13 11:04:31,2025-06-13 11:18:18,2025-06-14 10:19:59,2025-06-14 11:19:59,GOOD,24.76,30,23.02,284,True,2025-06-13
BA-20250613-027-0001,ORD-20250613-027,BOX-00063,RFID-BOS-063,SMALL,2,27,0001,COMPLETED,LATE,2025-06-13 21:43:21,2025-06-13 22:02:45,2025-06-13 22:30:21,2025-06-16 08:39:30,2025-06-16 11:39:30,NEEDS_CLEANING,61.94,19,58.15,284,True,2025-06-13
BA-20250613-028-0001,ORD-20250613-028,BOX-00070,RFID-BOS-070,SMALL,2,28,0001,COMPLETED,ON_TIME,2025-06-13 17:00:09,2025-06-13 17:11:40,2025-06-13 18:03:09,2025-06-13 08:59:30,2025-06-13 11:59:30,GOOD,-5.01,11,-9.07,284,True,2025-06-13
BA-20250613-029-0001,ORD-20250613-029,BOX-00006,RFID-BOS-006,SMALL,2,29,0001,COMPLETED,ON_TIME,2025-06-13 16:09:21,2025-06-13 16:55:48,2025-06-13 17:37:21,2025-06-14 09:17:23,2025-06-14 12:17:23,GOOD,20.13,46,15.67,284,True,2025-06-13
BA-20250613-030-0001,ORD-20250613-030,BOX-00010,RFID-BOS-010,SMALL,2,30,0001,COMPLETED,LATE,2025-06-13 10:30:25,2025-06-13 10:44:09,2025-06-13 11:17:25,2025-06-14 10:15:01,2025-06-14 13:15:01,GOOD,26.74,14,22.97,284,True,2025-06-13
BA-20250613-031-0001,ORD-20250613-031,BOX-00022,RFID-BOS-022,SMALL,2,31,0001,COMPLETED,ON_TIME,2025-06-13 18:05:28,2025-06-13 18:29:38,2025-06-13 18:52:28,2025-06-13 10:56:37,2025-06-13 13:56:37,GOOD,-4.15,24,-7.93,284,True,2025-06-13
BA-20250613-032-0001,ORD-20250613-032,BOX-00029,RFID-BOS-029,SMALL,2,32,0001,COMPLETED,ON_TIME,2025-06-13 16:45:12,2025-06-13 17:03:30,2025-06-13 17:18:12,2025-06-14 11:13:55,2025-06-14 12:13:55,NEEDS_CLEANING,19.48,18,17.92,284,True,2025-06-13
BA-20250613-033-0001,ORD-20250613-033,BOX-00035,RFID-BOS-035,SMALL,2,33,0001,COMPLETED,ON_TIME,2025-06-13 12:16:08,2025-06-13 12:22:39,2025-06-13 12:46:08,2025-06-14 07:50:01,2025-06-14 09:50:01,NEEDS_CLEANING,21.56,6,19.07,284,True,2025-06-13
BA-20250613-034-0001,ORD-20250613-034,BOX-00037,RFID-BOS-037,SMALL,2,34,0001,COMPLETED,OVERDUE,2025-06-13 11:18:56,2025-06-13 11:49:42,2025-06-13 12:09:56,2025-06-19 08:33:13,2025-06-19 10:33:13,GOOD,143.24,31,140.4,284,True,2025-06-13
BA-20250613-035-0001,ORD-20250613-035,BOX-00039,RFID-BOS-039,SMALL,2,35,0001,COMPLETED,ON_TIME,2025-06-13 17:24:59,2025-06-13 17:48:43,2025-06-13 18:46:59,2025-06-14 09:28:50,2025-06-14 11:28:50,GOOD,18.06,24,14.7,284,True,2025-06-13
BA-20250613-036-0001,ORD-20250613-036,BOX-00045,RFID-BOS-045,SMALL,2,36,0001,COMPLETED,LATE,2025-06-13 07:22:11,2025-06-13 07:55:19,2025-06-13 08:09:11,2025-06-14 11:47:32,2025-06-14 14:47:32,GOOD,31.42,33,27.63,284,True,2025-06-13
BA-20250613-037-0001,ORD-20250613-037,BOX-00055,RFID-BOS-055,SMALL,2,37,0001,COMPLETED,LATE,2025-06-13 07:28:07,2025-06-13 08:13:14,2025-06-13 08:36:07,2025-06-14 12:47:59,2025-06-14 13:47:59,GOOD,30.33,45,28.18,284,True,2025-06-13
BA-20250613-038-0001,ORD-20250613-038,BOX-00058,RFID-BOS-058,SMALL,2,38,0001,IN_TRANSIT,OUTSTANDING,2025-06-13 20:35:14,2025-06-13 20:45:10,,,,,,10,,284,False,2025-06-13
BA-20250613-039-0001,ORD-20250613-039,BOX-00032,RFID-BOS-032,MEDIUM,4,39,0001,COMPLETED,ON_TIME,2025-06-13 09:52:01,2025-06-13 10:28:28,2025-06-13 10:51:01,2025-06-13 09:41:24,2025-06-13 11:41:24,GOOD,1.82,36,-1.17,284,True,2025-06-13
BA-20250613-040-0001,ORD-20250613-040,BOX-00040,RFID-BOS-040,MEDIUM,4,40,0001,COMPLETED,LATE,2025-06-13 11:23:55,2025-06-13 11:49:00,2025-06-13 12:11:55,2025-06-15 09:31:02,2025-06-15 10:31:02,GOOD,47.12,26,45.33,284,True,2025-06-13
BA-20250613-041-0001,ORD-20250613-041,BOX-00063,RFID-BOS-063,SMALL,2,41,0001,COMPLETED,LATE,2025-06-13 14:13:15,2025-06-13 14:15:19,2025-06-13 14:50:15,2025-06-14 11:13:37,2025-06-14 14:13:37,NEEDS_CLEANING,24.01,2,20.38,284,True,2025-06-13
BA-20250613-042-0001,ORD-20250613-042,BOX-00070,RFID-BOS-070,SMALL,2,42,0001,COMPLETED,ON_TIME,2025-06-13 13:05:36,2025-06-13 13:17:48,2025-06-13 13:50:36,2025-06-14 11:28:13,2025-06-14 12:28:13,GOOD,23.38,12,21.63,284,True,2025-06-13
BA-20250613-043-0001,ORD-20250613-043,BOX-00006,RFID-BOS-006,SMALL,2,43,0001,COMPLETED,ON_TIME,2025-06-13 18:10:11,2025-06-13 18:16:59,2025-06-13 18:44:11,2025-06-14 06:16:59,2025-06-14 07:16:59,GOOD,13.11,6,11.53,284,True,2025-06-13
BA-20250613-044-0001,ORD-20250613-044,BOX-00010,RFID-BOS-010,SMALL,2,44,0001,COMPLETED,ON_TIME,2025-06-13 16:29:31,2025-06-13 16:48:06,2025-06-13 17:08:31,2025-06-14 12:35:03,2025-06-14 15:35:03,GOOD,23.09,19,19.45,284,True,2025-06-13
BA-20250613-045-0001,ORD-20250613-045,BOX-00022,RFID-BOS-022,SMALL,2,45,0001,COMPLETED,ON_TIME,2025-06-13 19:20:57,2025-06-13 19:38:07,2025-06-13 19:57:57,2025-06-14 10:58:49,2025-06-14 12:58:49,GOOD,17.63,18,15.02,284,True,2025-06-13
BA-20250613-046-0001,ORD-20250613-046,BOX-00029,RFID-BOS-029,SMALL,2,46,0001,COMPLETED,ON_TIME,2025-06-13 17:39:46,2025-06-13 17:58:33,2025-06-13 18:52:46,2025-06-14 11:56:07,2025-06-14 14:56:07,GOOD,21.27,19,17.07,284,True,2025-06-13
BA-20250613-047-0001,ORD-20250613-047,BOX-00035,RFID-BOS-035,SMALL,2,47,0001,COMPLETED,ON_TIME,2025-06-13 17:34:57,2025-06-13 18:15:57,2025-06-13 19:03:57,2025-06-14 10:31:18,2025-06-14 12:31:18,GOOD,18.94,41,15.47,284,True,2025-06-13
BA-20250613-048-0001,ORD-20250613-048,BOX-00037,RFID-BOS-037,SMALL,2,48,0001,COMPLETED,OVERDUE,2025-06-13 09:40:22,2025-06-13 10:02:40,2025-06-13 10:39:22,2025-06-16 11:46:09,2025-06-16 14:46:09,GOOD,77.1,22,73.12,284,True,2025-06-13
BA-20250613-049-0001,ORD-20250613-049,BOX-00039,RFID-BOS-039,SMALL,2,49,0001,COMPLETED,ON_TIME,2025-06-13 19:15:30,2025-06-13 19:26:39,2025-06-13 20:34:30,2025-06-14 14:03:32,2025-06-14 17:03:32,GOOD,21.8,11,17.48,284,True,2025-06-13
BA-20250613-050-0001,ORD-20250613-050,BOX-00045,RFID-BOS-045,SMALL,2,50,0001,COMPLETED,ON_TIME,2025-06-13 17:40:42,2025-06-13 17:47:55,2025-06-13 18:29:42,2025-06-14 10:15:09,2025-06-14 12:15:09,GOOD,18.57,7,15.77,284,True,2025-06-13
BA-20250613-051-0001,ORD-20250613-051,BOX-00043,RFID-BOS-043,MEDIUM,4,51,0001,COMPLETED,OVERDUE,2025-06-13 14:52:40,2025-06-13 15:22:59,2025-06-13 16:07:40,2025-06-19 08:17:38,2025-06-19 09:17:38,GOOD,138.42,30,136.17,284,True,2025-06-13
BA-20250613-052-0001,ORD-20250613-052,BOX-00052,RFID-BOS-052,MEDIUM,4,52,0001,COMPLETED,ON_TIME,2025-06-13 16:16:00,2025-06-13 16:34:54,2025-06-13 17:17:00,2025-06-14 06:32:13,2025-06-14 07:32:13,GOOD,15.27,18,13.25,284,True,2025-06-13
BA-20250613-053-0001,ORD-20250613-053,BOX-00054,RFID-BOS-054,MEDIUM,4,53,0001,COMPLETED,ON_TIME,2025-06-13 20:02:43,2025-06-13 20:14:06,2025-06-13 20:46:43,2025-06-14 10:42:56,2025-06-14 11:42:56,GOOD,15.67,12,13.93,284,True,2025-06-13
BA-20250613-054-0001,ORD-20250613-054,BOX-00055,RFID-BOS-055,SMALL,2,54,0001,COMPLETED,LATE,2025-06-13 10:04:14,2025-06-13 10:26:11,2025-06-13 11:23:14,2025-06-14 12:55:23,2025-06-14 14:55:23,GOOD,28.85,22,25.53,284,True,2025-06-13
BA-20250613-055-0001,ORD-20250613-055,BOX-00063,RFID-BOS-063,SMALL,2,55,0001,COMPLETED,ON_TIME,2025-06-13 07:32:37,2025-06-13 07:51:31,2025-06-13 08:26:37,2025-06-13 08:26:54,2025-06-13 10:26:54,GOOD,2.9,19,0.0,284,True,2025-06-13
