driver_id,delivery_date,delivery_zone,deliveries_count,successful,failed,avg_duration_min,sla_pct,on_time_count,pickups_attempted,pickups_completed,total_stops,pickup_success_pct,year_month
DRV-00012,2025-09-08,ZONE-B,1,1.0,0.0,27.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00012,2025-09-08,ZONE-A,1,1.0,0.0,20.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00012,2025-09-08,ZONE-D,2,2.0,0.0,49.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00012,2025-09-08,ZONE-C,1,1.0,0.0,65.0,0.0,0.0,0,0.0,1.0,,2025-09
DRV-00013,2025-09-08,ZONE-B,1,1.0,0.0,18.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00013,2025-09-08,ZONE-D,2,2.0,0.0,59.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00013,2025-09-08,ZONE-A,1,1.0,0.0,25.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00013,2025-09-08,ZONE-C,2,2.0,0.0,45.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00014,2025-09-08,ZONE-D,3,3.0,0.0,53.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00014,2025-09-08,ZONE-B,3,3.0,0.0,32.333333333333336,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00014,2025-09-08,ZONE-A,1,1.0,0.0,22.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00014,2025-09-08,ZONE-C,4,4.0,0.0,51.25,75.0,0.0,0,0.0,4.0,,2025-09
DRV-00015,2025-09-08,ZONE-A,1,1.0,0.0,21.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00015,2025-09-08,ZONE-D,3,3.0,0.0,57.666666666666664,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00015,2025-09-08,ZONE-C,1,1.0,0.0,61.0,0.0,0.0,0,0.0,1.0,,2025-09
DRV-00015,2025-09-08,ZONE-B,2,2.0,0.0,38.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00001,2025-09-09,ZONE-C,5,5.0,0.0,44.2,80.0,0.0,0,0.0,5.0,,2025-09
DRV-00001,2025-09-09,ZONE-B,5,5.0,0.0,32.0,80.0,0.0,0,0.0,5.0,,2025-09
DRV-00001,2025-09-09,ZONE-A,4,4.0,0.0,23.25,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00001,2025-09-09,ZONE-D,2,2.0,0.0,40.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00002,2025-09-09,ZONE-D,2,2.0,0.0,48.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00002,2025-09-09,ZONE-A,3,3.0,0.0,26.333333333333332,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00002,2025-09-09,ZONE-C,2,2.0,0.0,55.5,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00003,2025-09-09,ZONE-A,3,2.0,1.0,21.5,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00003,2025-09-09,ZONE-B,4,4.0,0.0,35.5,75.0,0.0,0,0.0,4.0,,2025-09
DRV-00003,2025-09-09,ZONE-C,2,2.0,0.0,47.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00004,2025-09-09,ZONE-C,5,5.0,0.0,39.6,100.0,0.0,0,0.0,5.0,,2025-09
DRV-00004,2025-09-09,ZONE-D,2,2.0,0.0,64.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00004,2025-09-09,ZONE-B,2,2.0,0.0,41.5,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00004,2025-09-09,ZONE-A,1,1.0,0.0,25.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00005,2025-09-09,ZONE-D,1,1.0,0.0,52.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00005,2025-09-09,ZONE-A,4,4.0,0.0,25.5,75.0,0.0,0,0.0,4.0,,2025-09
DRV-00005,2025-09-09,ZONE-C,4,4.0,0.0,47.5,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00006,2025-09-09,ZONE-D,1,1.0,0.0,56.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00006,2025-09-09,ZONE-C,2,2.0,0.0,35.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00007,2025-09-09,ZONE-B,1,1.0,0.0,36.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00007,2025-09-09,ZONE-C,1,1.0,0.0,28.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00007,2025-09-09,ZONE-D,2,2.0,0.0,56.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00007,2025-09-09,ZONE-A,3,3.0,0.0,23.333333333333332,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00008,2025-09-09,ZONE-B,5,5.0,0.0,36.8,80.0,0.0,0,0.0,5.0,,2025-09
DRV-00008,2025-09-09,ZONE-A,3,3.0,0.0,21.333333333333332,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00008,2025-09-09,ZONE-D,1,1.0,0.0,51.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00008,2025-09-09,ZONE-C,3,3.0,0.0,44.333333333333336,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00009,2025-09-09,ZONE-A,4,4.0,0.0,20.0,100.0,1.0,0,0.0,4.0,,2025-09
DRV-00009,2025-09-09,ZONE-D,1,1.0,0.0,39.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00009,2025-09-09,ZONE-B,5,5.0,0.0,31.8,100.0,0.0,0,0.0,5.0,,2025-09
DRV-00009,2025-09-09,ZONE-C,3,3.0,0.0,37.333333333333336,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00010,2025-09-09,ZONE-A,3,2.0,1.0,25.0,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00010,2025-09-09,ZONE-B,2,2.0,0.0,35.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00010,2025-09-09,ZONE-C,3,3.0,0.0,51.333333333333336,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00011,2025-09-09,ZONE-A,7,7.0,0.0,22.0,100.0,1.0,0,0.0,7.0,,2025-09
DRV-00011,2025-09-09,ZONE-D,2,1.0,1.0,51.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00011,2025-09-09,ZONE-B,3,2.0,1.0,33.0,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00011,2025-09-09,ZONE-C,1,1.0,0.0,26.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00012,2025-09-09,ZONE-C,1,1.0,0.0,55.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00012,2025-09-09,ZONE-B,5,4.0,1.0,32.0,60.0,0.0,0,0.0,5.0,,2025-09
DRV-00012,2025-09-09,ZONE-A,3,3.0,0.0,20.666666666666668,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00012,2025-09-09,ZONE-D,3,3.0,0.0,49.666666666666664,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00013,2025-09-09,ZONE-C,2,2.0,0.0,42.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00013,2025-09-09,ZONE-B,4,4.0,0.0,40.0,50.0,0.0,0,0.0,4.0,,2025-09
DRV-00013,2025-09-09,ZONE-D,1,1.0,0.0,74.0,0.0,0.0,0,0.0,1.0,,2025-09
DRV-00013,2025-09-09,ZONE-A,3,3.0,0.0,27.666666666666668,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00014,2025-09-09,ZONE-D,2,2.0,0.0,48.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00014,2025-09-09,ZONE-A,5,5.0,0.0,24.8,100.0,0.0,0,0.0,5.0,,2025-09
DRV-00014,2025-09-09,ZONE-C,2,2.0,0.0,36.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00014,2025-09-09,ZONE-B,3,3.0,0.0,31.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00015,2025-09-09,ZONE-B,3,3.0,0.0,33.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00015,2025-09-09,ZONE-D,1,1.0,0.0,63.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00015,2025-09-09,ZONE-A,4,4.0,0.0,23.5,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00015,2025-09-09,ZONE-C,1,1.0,0.0,53.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00001,2025-09-10,ZONE-A,1,1.0,0.0,26.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00001,2025-09-10,ZONE-B,4,3.0,1.0,26.666666666666668,75.0,1.0,0,0.0,4.0,,2025-09
DRV-00001,2025-09-10,ZONE-C,4,4.0,0.0,57.75,50.0,0.0,0,0.0,4.0,,2025-09
DRV-00002,2025-09-10,ZONE-C,2,2.0,0.0,42.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00002,2025-09-10,ZONE-B,2,2.0,0.0,28.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00002,2025-09-10,ZONE-A,1,1.0,0.0,15.0,100.0,1.0,0,0.0,1.0,,2025-09
DRV-00003,2025-09-10,ZONE-C,1,1.0,0.0,54.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00003,2025-09-10,ZONE-B,3,3.0,0.0,33.0,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00003,2025-09-10,ZONE-A,4,4.0,0.0,28.75,75.0,0.0,0,0.0,4.0,,2025-09
DRV-00004,2025-09-10,ZONE-A,5,5.0,0.0,19.6,100.0,1.0,0,0.0,5.0,,2025-09
DRV-00004,2025-09-10,ZONE-B,3,3.0,0.0,33.666666666666664,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00004,2025-09-10,ZONE-C,5,4.0,1.0,43.0,80.0,0.0,0,0.0,5.0,,2025-09
DRV-00005,2025-09-10,ZONE-C,2,2.0,0.0,49.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00005,2025-09-10,ZONE-B,2,1.0,1.0,30.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00005,2025-09-10,ZONE-A,4,4.0,0.0,22.25,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00006,2025-09-10,ZONE-C,1,1.0,0.0,39.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00006,2025-09-10,ZONE-D,4,4.0,0.0,49.75,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00006,2025-09-10,ZONE-A,2,2.0,0.0,22.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00007,2025-09-10,ZONE-B,5,5.0,0.0,34.4,100.0,0.0,0,0.0,5.0,,2025-09
DRV-00007,2025-09-10,ZONE-C,1,1.0,0.0,61.0,0.0,0.0,0,0.0,1.0,,2025-09
DRV-00007,2025-09-10,ZONE-A,3,3.0,0.0,17.666666666666668,100.0,1.0,0,0.0,3.0,,2025-09
DRV-00007,2025-09-10,ZONE-D,1,1.0,0.0,48.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00008,2025-09-10,ZONE-A,2,2.0,0.0,21.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00008,2025-09-10,ZONE-B,3,3.0,0.0,35.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00008,2025-09-10,ZONE-C,3,3.0,0.0,43.666666666666664,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00008,2025-09-10,ZONE-D,1,1.0,0.0,67.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00009,2025-09-10,ZONE-B,3,3.0,0.0,39.666666666666664,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00009,2025-09-10,ZONE-A,4,4.0,0.0,21.75,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00009,2025-09-10,ZONE-D,2,2.0,0.0,50.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00009,2025-09-10,ZONE-C,5,5.0,0.0,32.0,100.0,0.0,0,0.0,5.0,,2025-09
DRV-00010,2025-09-10,ZONE-C,2,2.0,0.0,52.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00010,2025-09-10,ZONE-B,3,3.0,0.0,39.0,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00010,2025-09-10,ZONE-A,1,1.0,0.0,20.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00011,2025-09-10,ZONE-D,1,1.0,0.0,42.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00011,2025-09-10,ZONE-A,2,2.0,0.0,24.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00011,2025-09-10,ZONE-C,1,1.0,0.0,35.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00011,2025-09-10,ZONE-B,3,3.0,0.0,29.666666666666668,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00012,2025-09-10,ZONE-B,3,3.0,0.0,32.333333333333336,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00012,2025-09-10,ZONE-A,4,4.0,0.0,23.5,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00012,2025-09-10,ZONE-D,1,1.0,0.0,53.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00012,2025-09-10,ZONE-C,3,3.0,0.0,44.666666666666664,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00013,2025-09-10,ZONE-C,2,1.0,1.0,44.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00013,2025-09-10,ZONE-D,2,2.0,0.0,53.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00013,2025-09-10,ZONE-A,5,5.0,0.0,23.4,100.0,0.0,0,0.0,5.0,,2025-09
DRV-00013,2025-09-10,ZONE-B,3,3.0,0.0,37.666666666666664,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00014,2025-09-10,ZONE-C,2,2.0,0.0,33.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00014,2025-09-10,ZONE-B,2,2.0,0.0,26.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00014,2025-09-10,ZONE-A,4,3.0,1.0,24.0,75.0,0.0,0,0.0,4.0,,2025-09
DRV-00014,2025-09-10,ZONE-D,3,2.0,1.0,48.5,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00015,2025-09-10,ZONE-A,2,1.0,1.0,26.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00015,2025-09-10,ZONE-D,1,1.0,0.0,45.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00015,2025-09-10,ZONE-B,2,1.0,1.0,31.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00015,2025-09-10,ZONE-C,3,3.0,0.0,40.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00001,2025-09-11,ZONE-A,1,1.0,0.0,21.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00001,2025-09-11,ZONE-B,6,6.0,0.0,33.5,100.0,0.0,0,0.0,6.0,,2025-09
DRV-00001,2025-09-11,ZONE-C,1,1.0,0.0,51.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00002,2025-09-11,ZONE-A,1,1.0,0.0,30.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00002,2025-09-11,ZONE-B,1,1.0,0.0,35.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00002,2025-09-11,ZONE-D,2,1.0,1.0,45.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00003,2025-09-11,ZONE-A,2,2.0,0.0,26.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00003,2025-09-11,ZONE-B,2,2.0,0.0,43.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00003,2025-09-11,ZONE-C,1,1.0,0.0,53.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00004,2025-09-11,ZONE-D,1,1.0,0.0,66.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00004,2025-09-11,ZONE-C,2,2.0,0.0,47.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00004,2025-09-11,ZONE-B,2,2.0,0.0,34.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00004,2025-09-11,ZONE-A,3,3.0,0.0,24.333333333333332,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00005,2025-09-11,ZONE-A,1,1.0,0.0,26.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00005,2025-09-11,ZONE-D,3,3.0,0.0,52.0,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00005,2025-09-11,ZONE-B,2,2.0,0.0,29.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00005,2025-09-11,ZONE-C,1,1.0,0.0,47.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00006,2025-09-11,ZONE-B,7,7.0,0.0,32.285714285714285,100.0,0.0,0,0.0,7.0,,2025-09
DRV-00006,2025-09-11,ZONE-A,2,2.0,0.0,26.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00006,2025-09-11,ZONE-C,3,3.0,0.0,42.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00007,2025-09-11,ZONE-C,1,1.0,0.0,47.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00007,2025-09-11,ZONE-A,1,1.0,0.0,35.0,0.0,0.0,0,0.0,1.0,,2025-09
DRV-00008,2025-09-11,ZONE-A,2,2.0,0.0,21.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00008,2025-09-11,ZONE-C,3,3.0,0.0,47.666666666666664,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00008,2025-09-11,ZONE-B,2,2.0,0.0,40.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00009,2025-09-11,ZONE-A,2,2.0,0.0,25.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00009,2025-09-11,ZONE-B,2,2.0,0.0,37.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00010,2025-09-11,ZONE-A,3,3.0,0.0,23.666666666666668,66.7,1.0,0,0.0,3.0,,2025-09
DRV-00010,2025-09-11,ZONE-B,3,3.0,0.0,39.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00011,2025-09-11,ZONE-A,3,3.0,0.0,26.333333333333332,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00011,2025-09-11,ZONE-B,2,2.0,0.0,35.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00011,2025-09-11,ZONE-D,2,2.0,0.0,53.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00012,2025-09-11,ZONE-C,3,3.0,0.0,44.333333333333336,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00012,2025-09-11,ZONE-A,2,2.0,0.0,22.5,100.0,1.0,0,0.0,2.0,,2025-09
DRV-00012,2025-09-11,ZONE-D,1,1.0,0.0,51.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00012,2025-09-11,ZONE-B,5,5.0,0.0,35.4,60.0,0.0,0,0.0,5.0,,2025-09
DRV-00013,2025-09-11,ZONE-C,2,2.0,0.0,43.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00013,2025-09-11,ZONE-B,1,1.0,0.0,35.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00013,2025-09-11,ZONE-D,1,1.0,0.0,42.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00013,2025-09-11,ZONE-A,2,2.0,0.0,26.5,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00014,2025-09-11,ZONE-C,1,1.0,0.0,55.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00014,2025-09-11,ZONE-B,1,1.0,0.0,36.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00014,2025-09-11,ZONE-A,3,3.0,0.0,25.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00014,2025-09-11,ZONE-D,1,1.0,0.0,61.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00015,2025-09-11,ZONE-A,1,1.0,0.0,23.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00015,2025-09-11,ZONE-B,4,4.0,0.0,40.75,75.0,0.0,0,0.0,4.0,,2025-09
DRV-00015,2025-09-11,ZONE-C,2,2.0,0.0,51.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00001,2025-09-12,ZONE-B,1,1.0,0.0,35.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00001,2025-09-12,ZONE-C,1,1.0,0.0,53.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00001,2025-09-12,ZONE-D,1,1.0,0.0,51.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00002,2025-09-12,ZONE-B,5,5.0,0.0,31.6,100.0,1.0,0,0.0,5.0,,2025-09
DRV-00002,2025-09-12,ZONE-D,1,1.0,0.0,58.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00002,2025-09-12,ZONE-A,1,1.0,0.0,22.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00002,2025-09-12,ZONE-C,4,4.0,0.0,45.0,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00003,2025-09-12,ZONE-C,1,1.0,0.0,54.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00003,2025-09-12,ZONE-B,4,4.0,0.0,38.0,75.0,0.0,0,0.0,4.0,,2025-09
DRV-00003,2025-09-12,ZONE-A,4,4.0,0.0,22.0,100.0,1.0,0,0.0,4.0,,2025-09
DRV-00003,2025-09-12,ZONE-D,3,3.0,0.0,44.666666666666664,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00004,2025-09-12,ZONE-B,3,3.0,0.0,32.666666666666664,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00004,2025-09-12,ZONE-A,4,4.0,0.0,22.75,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00004,2025-09-12,ZONE-C,2,2.0,0.0,51.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00005,2025-09-12,ZONE-C,2,2.0,0.0,52.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00005,2025-09-12,ZONE-A,9,9.0,0.0,25.77777777777778,77.8,0.0,0,0.0,9.0,,2025-09
DRV-00005,2025-09-12,ZONE-D,4,4.0,0.0,45.0,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00006,2025-09-12,ZONE-B,5,5.0,0.0,35.8,80.0,0.0,0,0.0,5.0,,2025-09
DRV-00006,2025-09-12,ZONE-D,1,1.0,0.0,63.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00006,2025-09-12,ZONE-A,8,8.0,0.0,23.625,75.0,0.0,0,0.0,8.0,,2025-09
DRV-00006,2025-09-12,ZONE-C,1,1.0,0.0,65.0,0.0,0.0,0,0.0,1.0,,2025-09
DRV-00007,2025-09-12,ZONE-C,2,2.0,0.0,58.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00007,2025-09-12,ZONE-A,2,2.0,0.0,22.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00007,2025-09-12,ZONE-D,1,1.0,0.0,69.0,0.0,0.0,0,0.0,1.0,,2025-09
DRV-00007,2025-09-12,ZONE-B,4,4.0,0.0,30.0,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00008,2025-09-12,ZONE-C,4,4.0,0.0,35.25,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00008,2025-09-12,ZONE-B,3,3.0,0.0,30.666666666666668,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00008,2025-09-12,ZONE-D,2,2.0,0.0,54.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00008,2025-09-12,ZONE-A,2,2.0,0.0,23.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00009,2025-09-12,ZONE-B,1,1.0,0.0,38.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00009,2025-09-12,ZONE-A,3,2.0,1.0,19.5,66.7,0.0,0,0.0,3.0,,2025-09
DRV-00010,2025-09-12,ZONE-A,6,6.0,0.0,22.5,100.0,0.0,0,0.0,6.0,,2025-09
DRV-00010,2025-09-12,ZONE-B,1,1.0,0.0,25.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00011,2025-09-12,ZONE-B,2,2.0,0.0,24.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00011,2025-09-12,ZONE-A,3,3.0,0.0,25.666666666666668,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00011,2025-09-12,ZONE-D,2,2.0,0.0,59.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00012,2025-09-12,ZONE-C,2,2.0,0.0,53.0,50.0,0.0,0,0.0,2.0,,2025-09
DRV-00012,2025-09-12,ZONE-A,4,4.0,0.0,26.75,75.0,0.0,0,0.0,4.0,,2025-09
DRV-00012,2025-09-12,ZONE-B,3,2.0,1.0,36.0,33.3,0.0,0,0.0,3.0,,2025-09
DRV-00012,2025-09-12,ZONE-D,1,1.0,0.0,61.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00013,2025-09-12,ZONE-D,1,1.0,0.0,46.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00013,2025-09-12,ZONE-A,2,2.0,0.0,25.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00013,2025-09-12,ZONE-B,2,2.0,0.0,21.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00013,2025-09-12,ZONE-C,3,3.0,0.0,41.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00014,2025-09-12,ZONE-B,3,3.0,0.0,36.666666666666664,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00014,2025-09-12,ZONE-C,1,1.0,0.0,56.0,0.0,0.0,0,0.0,1.0,,2025-09
DRV-00014,2025-09-12,ZONE-D,1,1.0,0.0,63.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00014,2025-09-12,ZONE-A,3,3.0,0.0,24.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00015,2025-09-12,ZONE-D,3,3.0,0.0,54.0,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00015,2025-09-12,ZONE-A,1,1.0,0.0,21.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00015,2025-09-12,ZONE-C,3,3.0,0.0,41.666666666666664,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00001,2025-09-13,ZONE-C,1,1.0,0.0,52.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00001,2025-09-13,ZONE-B,1,1.0,0.0,36.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00001,2025-09-13,ZONE-A,2,2.0,0.0,19.0,100.0,1.0,0,0.0,2.0,,2025-09
DRV-00001,2025-09-13,ZONE-D,2,2.0,0.0,51.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00002,2025-09-13,ZONE-C,1,1.0,0.0,39.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00002,2025-09-13,ZONE-A,2,2.0,0.0,25.0,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00002,2025-09-13,ZONE-B,1,1.0,0.0,37.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00003,2025-09-13,ZONE-B,4,4.0,0.0,31.0,100.0,0.0,0,0.0,4.0,,2025-09
DRV-00003,2025-09-13,ZONE-C,1,1.0,0.0,51.0,100.0,0.0,0,0.0,1.0,,2025-09
DRV-00004,2025-09-13,ZONE-C,3,3.0,0.0,37.666666666666664,100.0,0.0,0,0.0,3.0,,2025-09
DRV-00005,2025-09-13,ZONE-C,2,2.0,0.0,47.5,100.0,0.0,0,0.0,2.0,,2025-09
DRV-00005,2025-09-13,ZONE-B,2,2.0,0.0,36.0,100.0,0.0,0,0.0,2.0,,2025-09
